English	Sicilian
Middle Ages	Catigurìa:Mediuevu
Middle East	Mediu Urienti
Middle East	Category:Mediu Urienti
Miguel de Cervantes	Miguel de Cervantes
Milan	Milanu
Milky Way	Jolu di San Jàbbucu
Mineral	Minirali
Minsk	Minsk
Minute	Minutu
Mirror	Specchiu
Molise	Mulisi
Molybdenum	Molibdenu
Monarchy	Munarchìa
Money	Dinaru (munita antica)
Mongolia	Mongolia
Monocotyledon	Monocotyledon
Monopoly (game)	Monòpuli (jocu)
Monotheism	Monoteismu
Montenegro	Montenegru
Montenegro	Catigurìa:Montenegru
Montevideo	Muntividèu
Montreal	Montréal
Moon	Luna
Morocco	Maroccu
Mosaic	Mosàicu
Moscow	Mosca (Russia)
Mosque	Muschea
Mount Etna	Etna (vulcanu)
Mount Everest	Everest
Mount Vesuvius	Visuviu
Mozambique	Mozambicu
Muhammad	Maumettu
Muhammad Ali	Muhammad Ali
Mule	Mulu
Munich	Mònacu
Music	Mùsica
Music	Catigurìa:Mùsica
Musician	Musicisti cèlibbri
Mutation	Tramutamentu (canciamentu)
Mythology	Mituluggìa
N	N
N'Djamena	N'Djamena
Nail (fastener)	Chiovu
Namibia	Namibbia
Nancy	Nancy
Nantes	Nantes
Naples	Nàpuli
National Security Agency	NSA
National park	Parcu nazziunali
Natural number	Nùmmuru naturali
Natural science	Scienzi naturali
Nature	Natura (cumplessu naturali)
Nauru	Nauru
Nazism	Catigurìa:Nazzismu
Neanderthal	Homo neanderthalensis
Nebraska	Nebraska
Neil Armstrong	Neil Armstrong
Nelson Mandela	Nelson Mandela
Neodymium	Neodimiu
Neologism	Neoluggismu
Nepal	Nepal
Neptune	Nettunu (pianeta)
Neptunium	Nettuniu
Nero	Niruni
Nest	Nidu
Netherlands	Paisi Vasci
Neutrino	Neutrinu
Neutron	Neutroni
New Delhi	Nova Delhi
New Orleans	New Orleans
New South Wales	New South Wales
New Testament	Novu Tistamentu
New York City	Nova York
New Zealand	Nova Zilanna
Newport	Newport
Niagara Falls	Cascati dû Niagara
Nicaragua	Nicaragua
Nice	Nizza (Francia)
Nickel	Nichel
Nicolaus Copernicus	Nicculò Cupèrnicu
Niger	Niger
Nigeria	Nigeria
Night	Notti
Nile	Nilu
Niobium	Niobiu
Nitrogen	Azzotu
Nobel Prize	Premiu Nobel
Nobel Prize	Catigurìa:Premi Nobel
Norfolk Island	Ìsula Norfolk
North Africa	Africa dû Nord
North America	Amèrica dû Nord
North America	Category:Amèrica sittintriunali
North Carolina	North Carolina
North Korea	Corea dû Nord
North Sea	Mari dû nord
Norway	Norveggia
Nose	Nasu (anatumìa)
Novel	Rumanzu
November	Nuvèmmiru
November 1	1 di nuvèmmiru
November 11	11 di nuvèmmiru
November 2	2 di nuvèmmiru
November 5	5 di nuvèmmiru
Number	Nùmmuru
O	O
OPEC	OPEC
Observatory	Ossirvatoriu astronòmicu
Occam's razor	Rasolu di Occam
Ocean	Ocèanu
Oceania	Oceania
Oceania	Catigurìa:Oceania
October	Uttùviru
October 12	12 di uttùviru
October 24	24 di uttùviru
Odysseus	Ulissi (Odissea)
Odyssey	Odissia
Ohio	Ohio
Old Testament	Anticu Tistamentu
Olive	Uliva
Olympic Games	Jòcura Olìmpici
Olympics	Catigurìa:Jòcura Olìmpici
Oman	Uman
Oort cloud	Nubbi di Oort
Opera	Cantanti lìrici
Opium	Loppiu
Optics	Òttica
Orange (colour)	Aranciuni
Orbit	Òrbita
Orca	Orca
Order (biology)	Òrdini (bioluggìa)
Organic chemistry	Chìmica urgànica
Organism	Organismu
Origami	Origami
Osaka	Osaka
Osama bin Laden	Osama bin Laden
Oscar Wilde	Oscar Wilde
Osiris	Osiride
Oslo	Oslu
Osmium	Òsmiu
Osteichthyes	Osteichthyes
Otto von Bismarck	Otto von Bismarck
Oxford	Oxford
Oxygen	Ossìgginu
P	P
Pablo Neruda	Pablu Neruda
Pablo Picasso	Pablu Picassu
Padua	Pàduva
Painting	Catigurìa:Pittura
Pakistan	Pakistan
Palau	Palau (statu)
Palermo	Palermu
Palestine	Palistina
Palladium	Palladiu (elementu)
Panama	Panamà
Panama Canal	Canali di Panamá
Papyrus	Papiru
Parchment	Pirgamena
Paris	Pariggi
Passerine	Passeriformi
Paul Klee	Paul Klee
Paul McCartney	Paul McCartney
Paul the Apostle	Pàulu di Tarsu
Peace	Paci
Pearl	Perna
Peloponnesian War	Guerra dû Peloponnesu
People	Catigurìa:Biografìi
Perfume	Ciàuru
Pericles	Pèricli
Persian Gulf	Gulfu Pèrsicu
Peru	Perù
Peter Paul Rubens	Peter Paul Rubens
Petrarch	Francescu Petrarca
Phenol	Àcitu fènicu
Philip II of Spain	Filippu II di Spagna
Philosophy	Filusufìa
Philosophy	Catigurìa:Filusufìa
Phoenicia	Finici
Phonology	Fonoluggìa
Phosphorus	Fosfuru
Photography	Fotu
Photography	Catigurìa:Fotugrafìa
Photon	Fotoni
Phylum	Filu (bioluggìa)
Physics	Fìsica
Physics	Catigurìa:Fìsica
Physiology	Fisioluggìa
Pi	Pi grecu
Piano	Chianuforti
Piedmont	Piemunti (riggiuni)
Pisa	Pisa
Planet	Pianeta
Plant	Plantae
Platinum	Plàtinu
Plato	Platuni
Pluto	Plutoni
Plutonium	Plutoniu
Plymouth	Plymouth
Pneumonia	Purmunìa
Po River	Po
Poison	Vilenu
Poker	Poker
Poland	Pulonia
Police	Polizzia
Politics	Pulìtica
Politics	Catigurìa:Pulìtica
Polonium	Poloniu
Polytheism	Politeismu
Pomegranate	Punica granatum
Pope	Papa
Poplar	Populus
Portrait	Ritrattu
Postal code	CAP
Potassium	Putassiu
Poverty	Puvireddu
Praseodymium	Praseodimiu
Prehistory	Preistoria
Prehistory	Catigurìa:Pristoria
President of the United States	Prisidenti dâ Mèrica
Primate	Primates
Prime number	Nùmmuru primu
Prison	Carciareri
Project	Pruggettu
Promethium	Promezziu
Propaganda	Prupaganna
Protactinium	Protoattiniu
Protestantism	Chiesi Prutistanti
Proton	Prutoni
Psychology	Psicoluggìa
Ptah	Ptah
Ptolemy	Tulumeu
Puerto Rico	Portu Ricu
Pyongyang	Pyongyang
Pyrenees	Pirinèi
Pyrite	Petra fucali
Pythagoras	Pitàgura
Q	Q
Qatar	Qatar
Quantum mechanics	Miccànica quantìstica
Quebec	Québec
Quetzalcoatl	Quetzalcoatl
R	R
Racism	Razzismu
Radium	Ràdiu (elementu)
Radon	Radon
Rain	Acqua (chiuvuta)
Rainbow	Arcu di Nuè
Raphael	Raffaellu Sanziu
Rational number	Nùmmuru razziunali
Ravenna	Ravenna
Real number	Nùmmuru riali
Rectangle	Rittànculu
Red	Russu
Red Sea	Mari Russu
Redshift	Spustamentu versu lu russu
Redshift (disambiguation)	Spustamentu versu lu russu
Refraction	Rifrazzioni
Reggae	Reggae
Region	Riggiuni
Reims	Reims
Religion	Riliggiuni
Religion	Catigurìa:Riliggiuni
Religious Society of Friends	Sucità Riliggiusa di l'Amici
Rembrandt	Rembrandt
Renaissance	Rinascimentu
Reptile	Reptilia
Republic	Ripùbbrica
Republic of China	Taiwan
Republic of Ireland	Irlanda
Republic of the Congo	Concu
Rhenium	Reniu
Rhodes	Rodi
Rhodium	Rodiu
Rhombus	Rummu
Ringo Starr	Ringo Starr
Rio de Janeiro	Rio de Janeiro
River Thames	Tamiggi
Roald Amundsen	Roald Amundsen
Robert Falcon Scott	Robert Falcon Scott
Rock	Carta, Forficia e Petra
Rock and roll	Rock and roll
Rock music	Mùsica rock
Roentgenium	Roentgeniu
Roman Catholic Church	Chiesa Cattòlica Rumana
Roman Empire	Mpiru rumanu
Roman law	Drittu rumanu
Romania	Rumanìa
Romania	Catigurìa:Rumania
Romanticism	Rumanticismu
Rome	Roma
Ronald Reagan	Ronald Reagan
Roof	Tettu
Rosario	Rosario
Rose	Rosa (butànica)
Rostock	Rostock
Rubidium	Rubidiu
Russia	Russia
Ruthenium	Ruteniu
Rutherfordium	Rutherfordiu
Rwanda	Ruanna
S	S
Saddam Hussein	Saddam Hussein
Sahara	Sahara
Saint Kitts and Nevis	Saint Kitts e Nevis
Saint Petersburg	San Pietruburgu
Saint Vincent and the Grenadines	Saint Vincent e Grenadine
Saladin	Saladinu
Salerno	Salernu
Saliva	Sputazza
Salzburg	Salisburgu
Samarium	Samariu
San Francisco	San Franciscu
San Marino	San Marinu
Sand	Rina
Sandro Botticelli	Sandru Botticelli
Santiago	Santiagu dû Cili
Sardine	Palamita
Sardinia	Sardigna
Satellite	Satèlliti artificiali
Satire	Sàtira
Saturn	Saturnu
Satyr	Sàtiru (mituluggìa)
Sauce	Sarsa
Saudi Arabia	Arabbia Saudita
Saudi Arabia	Catigurìa:Arabbia Saudita
Scandinavia	Scandinavia
Scandium	Scandiu
School	Scola
Science	Scienza
Science	Catigurìa:Scienzi
Scissors	Fòrficia
Scorpion	Scurpiuni
Scotland	Scozzia
Sculpture	Scultura
Sculpture	Catigurìa:Scultura
Sea	Mari
Seaborgium	Seaborgiu
Search engine	Muturi di circata
Second	Secunnu
Seed	Simenta
Selenium	Sileniu
Senegal	Senegal
Seoul	Seoul
Seppuku	Carachiri
September	Sittèmmiru
September 11	11 di sittèmmiru
September 17	17 di sittèmmiru
September 29	29 di sittèmmiru
Sequence	Succissioni (matimatica)
Serbia	Serbia
Serbia and Montenegro	Serbia e Montenegru
Series (mathematics)	Seri (matimatica)
Set	Nzemi
Sex	Sessu
Sexism	Sissismu
Shanghai	Shanghai
Shinto	Shintuismu
Shrub	Troffa
Siberia	Sibberia
Sichuan	Sichuan
Sicily	Sicilia
Sicily	Catigurìa:Sicilia
Sierra Leone	Serra Liuni
Sigmund Freud	Sigmund Freud
Silicon	Siliciu
Silk	Sita
Silver	Argentu
Sin	Piccatu
Sinai Peninsula	Sinai
Singapore	Singapura
Sirenia	Sirenia
Skin	Peddi
Slavery	Schiavismu
Sleep	Sonnu
Slovenia	Slovenia
Snake	Scursuni
Socialism	Sucialismu
Society	Category:Sucità
Society	Sucitati
Society of Jesus	Gesuiti
Sociology	Socioluggìa
Socrates	Sòcrati
Sodium	Sodiu
Sodium chloride	Cloruru di sodiu
Solar System	Sistema sulari
Solar wind	Ventu sulari
Solidarity	Solidarność
Solomon Islands	Ìsuli Salamuni
Somalia	Somalia
Sophia Loren	Sophia Loren
Soul	Arma
South Africa	Catigurìa:Africa dû Sud
South America	Amèrica dû Sud
South America	Catigurìa:Amèrica miridiunali
South Australia	South Australia
South Korea	Corea dû Sud
South Pole	Polu Sud
Southeast Asia	Asia dû Sud-est
Soviet Union	Unioni Suviètica
Spain	Spagna
Spain	Catigurìa:Spagna
Spanish Civil War	Guerra civili spagnola
Species	Speci (bioluggìa)
Spider	Araneae
Spleen	Mèusa
Sport	Sport
Square (geometry)	Quatratu
Sri Lanka	Sri Lanka
Stanley Kubrick	Stanley Kubrick
Star	Stidda (astronumìa)
State	Statu
Statistics	Statìstica
Steel	Azzaru
Stomach	Stòmmacu
Stone Age	Etati dâ Petra
Storm	Timpesta (marina)
Strait of Messina	Strittu di Missina
Strawberry	Fràula
Strontium	Stronziu
Stub	Template:Stub
Sudan	Sudan
Suez Canal	Canali di Suez
Sugar	Zùccaru
Sulfur	Sùrfuru
Sumer	Sumeri
Summer	Estati
Sumo	Sumo
Sun	Suli
Sunday	Dumìnica
Sunflower	Helianthus annuus
Suriname	Surinami
Surrey	Surrey
Swallow	Hirundinidae
Swan	Cignu
Swaziland	Swaziland
Sweden	Svezzia
Swimming	Natari
Switzerland	Svìzzira
Switzerland	Catigurìa:Svìzzira
Sydney	Sydney
Synagogue	Sinagoga
Syracuse	Sarausa
Syria	Siria
T	T
Table (furniture)	Tàvula
Taekwondo	Taekwondo
Taj Mahal	Taj Mahal
Taliban	Talibbani
Tantalum	Tantaliu
Tanzania	Tanzania
Tasmania	Tasmania
Taxonomy	Tassinumìa
Tbilisi	Tbilisi
Tea	Tè
Technetium	Tecnezziu
Techno	Techno
Tehran	Teheran
Tel Aviv	Tel Aviv
Telescope	Telescopiu
Tellurium	Telluriu
Temperature	Timpiratura (statu tèrmicu)
Tennessee	Tennessee
Tennis	Tennis
Terbium	Terbiu
Terrorism	Tirrurìsimu
Texas	Texas
Thailand	Tailandia
Thallium	Tàlliu
The Gambia	Gambia
The Hague	L'Aia
Theatre	Tiatru
Theatre	Catigurìa:Tiatru
Theia	Ziana (za)
Theocracy	Teocrazzìa
Theodosius I	Teodosiu
Theology	Tiuluggìa
Theory of relativity	Tiurìa di la rilativitati
Thessaloniki	Saluniccu
Third World	Terzu Munnu
Thomas Edison	Thomas Alva Edison
Thorium	Toriu
Thucydides	Tucìdidi
Thulium	Tuliu
Thumb	Puseri
Tianjin	Tianjin
Tiber	Tèviri
Tiberius	Tibberiu
Tibet	Tibet
Ticino	Ticinu (cantuni)
Tigris	Tigri
Time	Tempu
Timur	Tamerlanu
Tin	Stagnu
Tirana	Tirana
Titan (moon)	Titanu
Titanium	Titaniu
Togo	Togu
Tokyo	Tochiu
Tomato	Pumadoru
Tonga	Tonga
Tony Blair	Tony Blair
Tool	Arnisi
Torah	Torah
Tornado	Turnatu
Toronto	Torontu
Tour de France	Tour de France
Tours	Tours
Tower	Turri
Tower of Babel	Turri di Babbeli
Town	Cità
Trajan	Traianu
Transistor	Transìsturi
Transylvania	Transilvania
Tree	Àrvulu
Trento	Trentu
Trigonometry	Trigunomitrìa
Trinidad	Trinidad
Trinidad and Tobago	Trinidad e Tobagu
Tripoli	Trìpuli
Triskelion	Trisceli
Trojan War	Guerra di Troia
Troposphere	Trupusfera
Troy	Troia
Tsunami	Tsunami
Tunis	Tùnisi
Tunisia	Tunisìa
Turin	Turinu
Turkey	Turchìa
Turkmenistan	Turkmenistan
Tuscany	Tuscana
Tuvalu	Tuvalu
Tyre	Tiru (cità)
Tyrrhenian Sea	Mari Tirrenu
U	U
UNESCO	UNESCO
Uganda	Uganna
Umbrella	Paracqua
Umbria	Umbria
United Arab Emirates	Emirati Àrabbi Uniti
United Kingdom	Regnu Unitu
United Kingdom	Catigurìa:Regnu Unitu
United Nations	Nazzioni Uniti
United States	Stati Uniti
United States	Catigurìa:Stati Uniti
University	Università
Ununbium	Ununbiu
Ununhexium	Ununhexiu
Ununpentium	Ununpentiu
Ununquadium	Ununquadiu
Ununtrium	Ununtriu
Ural Mountains	Urali
Uranium	Uraniu
Uranus	Uranu (pianeta)
Uzbekistan	Uzbekistan
V	V
Vaduz	Vaduz
Valencia	Valencia
Valletta	Valletta
Vanadium	Vanadiu
Vanuatu	Vanuatu
Vatican City	Cità dû Vaticanu
Vegetable	Virdura
Vein	Vina (anatumìa)
Venezuela	Venezzuela
Venice	Vinezzia
Venus	Vèniri (pianeta)
Venus (disambiguation)	Vèniri
Venus (mythology)	Vèniri (divinitati)
Vertebral column	Cutruzzu
Vertebrate	Vertebrata
Victor Hugo	Victor Hugo
Vienna	Vienna
Vietnam	Vietnam
Vietnam War	Guerra dû Vietnam
Viking	Vichinghi
Vincent van Gogh	Vincent van Gogh
Vincenzo Bellini	Vicenzu Bellini
Vinegar	Acitu
Virgil	Virgiliu
Virginia	Virginia
Virginity	Virginità
Vladimir Lenin	Vladimir Lenin
Vladimir Nabokov	Vladimir Nabokov
Vladimir Putin	Vladimir Putin
Volcano	Vurcanu (gioluggìa)
Volcanology	Vulcanuluggìa
Volleyball	Pallavvolu
Voltaire	Voltaire
Voodoo	Vudu
Wales	Galles
War	Guerra
War	Category:Guerra
Warsaw	Varsavia
Washington	Washington
Water	Acqua (vìppita)
Water	Catigurìa:Acqua
Watermelon	Muluni d'acqua
Wax	Cira (sustanza modda)
Wednesday	Mèrcuri
Weight	Pisu
Wellington	Wellington (Nova Zilanna)
Western Sahara	Sahara Uccidintali
Wheat	Furmentu
Wheel	Rota
White House	Casa Bianca
Wiesbaden	Wiesbaden
Will (law)	Tistamentu
William II	Gugghiermu II di Girmania
William James	William James
William Shakespeare	William Shakespeare
Window	Finestra
Wine	Vinu
Wine	Category:Vinu
Winston Churchill	Winston Churchill
Winter	Mmirnata
Wolfgang Amadeus Mozart	Wolfgang Amadeus Mozart
Wolfgang Pauli	Wolfgang Pauli
Woman	Fìmmina
Wood	Lignu (materia)
Woody Allen	Woody Allen
World Health Organization	WHO
World Trade Center	World Trade Center
World War I	Prima Guerra Munniali
World War II	Secunna guerra munniali
World War II	Catigurìa:Secunna guerra munniali
World Wide Web	World Wide Web
Xenon	Xenu
Yangon	Rangoon
Yasser Arafat	Yasser Arafat
Year	Annu
Yellow	Giarnu
Yemen	Yemen
Ytterbium	Itterbiu
Yttrium	Ittriu
Yuri Gagarin	Yuri Gagarin
Z	Z
Zambia	Zambia
Zimbabwe	Zimbabbui
Zinc	Zincu
Zirconium	Zirconiu
Zoology	Zuoluggìa
Zoroaster	Zoroastru
